P_PV;P_BESS;E_BESS;T_BESS;pv2load;pv2bess;pv2curtail;pv2grid;bess2load;bess2grid;grid2load;grid2bess;annual_energy;capex;capex_pv;capex_bess;opex;opex_pv;opex_bess;capex_co2;capex_co2_pv;capex_co2_bess;opex_co2;opex_co2_pv;opex_co2_bess;lcoe_investor;lcoe_enduser;lcoe_revenue;lco2_investor;lco2_enduser;lco2_abatement;savings;energy_procurement_costs;energy_procurement_costs_load;energy_procurement_costs_bess;profit;profit_pv;profit_bess;co2avoided;co2burden;co2burden_load;co2burden_bess;co2abatement;co2abatement_pv;co2abatement_bess;cycles;self_sufficiency;ress;self_consumption;net_savings;net_co2avoided;net_earnings;net_abatement;PV_Load_M;BESS_Load_M;pv2load_share;pv2bess_share;pv2grid_share;curtailment_share;bess2load_share;bess2grid_share;earnings_class;co2abatement_class;savings_class;co2avoided_class;label
5.0;30.0;120.0;4.0;4981377;2674991;0;1100737;3009005;28580;12598133;706275;9119699.0;31900000.0;400000.0;31500000.0;735000.0;15000.0;720000.0;12165000.0;165000.0;12000000.0;0.0;0.0;0.0;0.26605398005919667;0.15064321763056732;0.2610162482218619;0.0793139571295375;0.052900478474469145;0.07593004762162674;508532.5101399996;924489.731550001;896637.0108600004;27852.720690000006;60993.083819999956;59392.15097999996;1600.9328400000002;298679.97543999914;508673.46966000117;485878.46495000116;22795.00471;40969.84176999998;39963.10326999997;1006.7384999999999;25.0;39.38293372919291;36.28510125575778;0.026218069231988984;-43197.45907999977;-269193.96635000233;33008.18671000027;-223306.1692100023;1.7;10.0;0.5688383318459697;0.30546521938471677;0.1256964487693136;0.0;0.9905912097933062;0.009408790206693805;positive;negative;negative;negative;Environmental Dispatch Optimisation
5.0;30.0;240.0;8.0;4981377;2674991;0;1100737;3036817;45455;12572228;706275;9164386.0;55900000.0;400000.0;55500000.0;1455000.0;15000.0;1440000.0;24165000.0;165000.0;24000000.0;0.0;0.0;0.0;0.47595220974320696;0.24459856409347455;0.4709012813394904;0.154935726463932;0.08668494005339421;0.15151336385736142;509242.3822499996;923828.5338000009;895975.8131100003;27852.720690000006;61452.51014999996;59392.15097999996;2060.3591699999993;299738.3120799991;507687.7014600011;484892.69675000105;22795.00471;41638.43871999997;39963.10326999997;1675.3354500000003;12.0;39.52001330221912;36.393547803331664;0.026218069231988984;-33609.912729999574;-273081.48908000166;44913.4282700005;-224715.43292000162;1.7;10.0;0.5688383318459697;0.30546521938471677;0.1256964487693136;0.0;0.9852527615992359;0.014747238400764112;positive;negative;negative;negative;Environmental Dispatch Optimisation
8.0;1.5;1.5;1.0;5653241;444012;2521515;5393621;331169;81265;14440222;21348;11459296.0;1315000.0;640000.0;675000.0;33000.0;24000.0;9000.0;414000.0;264000.0;150000.0;0.0;0.0;0.0;0.008872060379844558;0.042773081725180837;-0.01234985023868456;0.0021428402740666713;0.021626113700195054;-0.01119659826164418;368901.4843500004;1025604.3009900014;1024969.7898900012;634.5110999999999;322854.9580599999;317520.13123999984;5334.826819999999;224535.91799999966;554637.793600001;553942.4956600014;695.2979399999999;202936.66986000008;199945.51989000017;2991.14997;274.0;29.49591426771828;29.421035559702897;0.01304944796270834;-635098.2299899993;-332728.6203700017;-311403.2740999996;-129877.19648000132;2.7;0.5;0.4034459077606253;0.03168710203520613;0.38491801790544067;0.17994897229872794;0.8029624133800802;0.1970375866199198;negative;negative;negative;negative;Environmental Dispatch Optimisation
8.0;6.0;6.0;1.0;5639073;1862755;1844617;4666024;1159679;575352;13682439;94906;12040128.0;3340000.0;640000.0;2700000.0;60000.0;24000.0;36000.0;864000.0;264000.0;600000.0;0.0;0.0;0.0;0.02003329716040998;0.04769134277769321;0.0008556996734174421;0.004358742158675505;0.021854501306747338;-0.007769714336100764;419935.0696200005;980305.7300200007;977478.1406100009;2827.58941;306542.25271;272213.1982499996;34329.054460000014;255002.75127999997;528680.3269000005;525591.4506300008;3088.87627;193866.01362999994;172749.14173;21116.871899999995;289.0;33.50963689310696;33.23253818837982;0.016055544047653653;-484635.7792699971;-283112.4311700013;-175948.508349997;-89070.81895000127;2.7;2.0;0.4024325049354257;0.1329355304907365;0.3329908526470246;0.1316411119268132;0.66839093941261;0.3316090605873901;negative;negative;negative;negative;Environmental Dispatch Optimisation
8.0;6.0;24.0;4.0;5629692;4027189;525393;3830302;3330369;503336;11670108;294013;13293699.0;6940000.0;640000.0;6300000.0;168000.0;24000.0;144000.0;2664000.0;264000.0;2400000.0;0.0;0.0;0.0;0.04040365014254654;0.05734071738899119;0.026331747263312444;0.012177776288722655;0.024297552754561632;0.0031830902101249625;547453.5520999999;868998.56558;858751.2317600002;10247.33382;248349.74117000005;221315.87771999976;27033.863449999997;334239.86947999994;461438.8796999999;451815.36246;9623.517240000001;158743.8442899999;140828.4739599999;17915.37033000001;159.0;44.162280172903614;43.04543018784221;0.020667826329589224;-127813.83965000068;-150325.1742100013;126273.19515999954;8304.355089998688;2.7;2.0;0.40175996190850277;0.2873981914531632;0.2733474558853419;0.03749439075299217;0.8687076861678193;0.13129231383218062;positive;positive;negative;negative;Environmental Dispatch Optimisation
8.0;6.0;48.0;8.0;5650661;4911719;22962;3427317;3996680;697170;11029285;390428;13771828.0;11740000.0;640000.0;11100000.0;312000.0;24000.0;288000.0;5064000.0;264000.0;4800000.0;0.0;0.0;0.0;0.06733838176170559;0.07464248962797336;0.05478055222923637;0.022040288144740825;0.030225462178659863;0.013848117009064206;589114.6058700013;834366.3004300002;819919.6064600003;14446.693969999998;229599.64644000022;192301.7187000001;37297.92773999998;359124.91887000005;441332.68084000004;428611.7722999999;12720.90854;149780.6282099997;125337.26511999991;24443.363090000013;97.0;47.549740583857655;46.09920264797996;0.02260579119356722;21930.366340001696;-116696.84376000031;261807.64087000198;31577.666099999682;2.7;2.0;0.40325401481617446;0.3505201261231006;0.24458719790440914;0.0016386611563158713;0.8514716064637771;0.14852839353622294;positive;positive;positive;negative;Environmental Dispatch Optimisation
8.0;18.0;18.0;1.0;5597904;3542812;835759;4036100;2876627;498454;12123473;262736;13009085.0;8740000.0;640000.0;8100000.0;132000.0;24000.0;108000.0;2064000.0;264000.0;1800000.0;0.0;0.0;0.0;0.0471104795983836;0.06203614179043479;0.031882298405396824;0.009703701806225302;0.023209992470597168;4.73778526597529e-05;520407.46039000066;892086.1025000002;883987.7428000002;8098.3597;263002.4707799999;235591.30593999976;27411.164839999994;316517.2684899997;476895.76136000064;468364.6429700009;8531.118390000001;166772.18547999987;148788.6669199999;17983.518559999997;187.0;41.76920361992592;40.790330383934595;0.019563120930670835;-207033.27984999825;-180616.2558600013;60007.93115000194;-13301.840900001465;2.7;6.0;0.3994914567807844;0.25283090367045313;0.2880341407628505;0.05964349878591194;0.8523134704026363;0.14768652959736372;positive;negative;negative;negative;Environmental Dispatch Optimisation
8.0;18.0;72.0;4.0;5650758;5011386;0;3350511;4259963;707872;10784016;600350;13969104.0;19540000.0;640000.0;18900000.0;456000.0;24000.0;432000.0;7464000.0;264000.0;7200000.0;0.0;0.0;0.0;0.10702466048738013;0.10109002340155833;0.0949179172056009;0.03206407168086937;0.036795061022371324;0.02412192192577412;614975.2665500009;818818.1028100007;795838.1114100007;22979.9914;224523.04612000013;186723.84775000007;37799.19836999998;369396.61639;438480.99245999975;419046.42196;19434.570500000005;147289.45796999973;122472.3748999999;24817.083070000008;68.0;48.84788591478111;46.60165896998819;0.022819307858621407;107624.3464400004;-112752.83179000049;348857.0625900006;33687.37616999954;2.7;6.0;0.4032610522417058;0.3576328682894141;0.2391060794688801;0.0;0.8575089551082111;0.14249104489178888;positive;positive;positive;negative;Environmental Dispatch Optimisation
8.0;18.0;144.0;8.0;5650758;5011386;0;3350511;4296904;707872;10749615;611794;14006045.0;33940000.0;640000.0;33300000.0;888000.0;24000.0;864000.0;14664000.0;264000.0;14400000.0;0.0;0.0;0.0;0.18966709068276424;0.15713263687542328;0.1775922789850669;0.06183914359243347;0.05694739383143556;0.05391794128924938;616766.6761900008;817363.3942500005;794170.1075200007;23193.28673;224523.04612000013;186723.84775000007;37799.19836999998;370822.8547500001;437514.78025999997;417718.24975;19796.530510000004;147289.45796999973;122472.3748999999;24817.083070000008;34.0;49.029960433232176;46.72576452521039;0.022819307858621407;126287.87886000064;-114929.28648000042;370405.36424000084;33328.88632999954;2.7;6.0;0.4032610522417058;0.3576328682894141;0.2391060794688801;0.0;0.8585607028166695;0.14143929718333048;positive;positive;positive;negative;Environmental Dispatch Optimisation
8.0;30.0;30.0;1.0;5642660;4443057;305648;3621249;3702020;591075;11311433;394617;13557004.0;14140000.0;640000.0;13500000.0;204000.0;24000.0;180000.0;3264000.0;264000.0;3000000.0;0.0;0.0;0.0;0.07256033908469027;0.07804871058216802;0.05931840318729874;0.01468876076717392;0.025570928707157624;0.006143728819518333;571788.9377200004;848333.6566500006;836058.7259600005;12274.930690000001;238330.84177000003;206556.7451599999;31774.09661;348384.1175000003;451460.95946000004;438625.5604400005;12835.39902;153795.08500999984;132879.13134999987;20915.95366;143.0;46.0579873603683;44.56959142712271;0.021585628668861677;-54931.19894000038;-131021.17547000136;191190.51096999994;22503.008309998608;2.7;10.0;0.40268432428096573;0.31707552923387455;0.25842779940987454;0.02181234707528517;0.8623196085807558;0.13768039141924415;positive;positive;negative;negative;Environmental Dispatch Optimisation
