Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-14 16:00:00,Sweden,South Central Sweden,SE-SE3,1.06,22.73,99.88,60.54,entsoe.eu,false,
2022-02-14 17:00:00,Sweden,South Central Sweden,SE-SE3,1.04,22.67,99.88,60.79,entsoe.eu,false,
2022-02-14 18:00:00,Sweden,South Central Sweden,SE-SE3,1.02,22.59,99.89,60.92,entsoe.eu,false,
2022-02-14 19:00:00,Sweden,South Central Sweden,SE-SE3,1.02,22.46,99.89,60.31,entsoe.eu,false,
2022-02-14 20:00:00,Sweden,South Central Sweden,SE-SE3,1.0,22.03,99.89,60.82,entsoe.eu,false,
2022-02-14 21:00:00,Sweden,South Central Sweden,SE-SE3,0.98,21.72,99.89,59.48,entsoe.eu,false,
2022-02-14 22:00:00,Sweden,South Central Sweden,SE-SE3,0.92,20.84,99.89,58.64,entsoe.eu,false,
2022-02-14 23:00:00,Sweden,South Central Sweden,SE-SE3,0.86,20.08,99.9,58.76,entsoe.eu,false,
2022-02-15 00:00:00,Sweden,South Central Sweden,SE-SE3,0.84,19.94,99.91,57.24,entsoe.eu,false,
2022-02-15 01:00:00,Sweden,South Central Sweden,SE-SE3,0.85,20.0,99.9,57.02,entsoe.eu,false,
2022-02-15 02:00:00,Sweden,South Central Sweden,SE-SE3,0.84,19.91,99.9,57.34,entsoe.eu,false,
2022-02-15 03:00:00,Sweden,South Central Sweden,SE-SE3,0.87,20.44,99.9,57.43,entsoe.eu,false,
2022-02-15 04:00:00,Sweden,South Central Sweden,SE-SE3,0.93,21.22,99.9,57.69,entsoe.eu,false,
2022-02-15 05:00:00,Sweden,South Central Sweden,SE-SE3,0.95,21.89,99.9,59.72,entsoe.eu,false,
2022-02-15 06:00:00,Sweden,South Central Sweden,SE-SE3,0.98,22.24,99.89,60.91,entsoe.eu,false,
2022-02-15 07:00:00,Sweden,South Central Sweden,SE-SE3,0.98,22.33,99.89,60.74,entsoe.eu,false,
2022-02-15 08:00:00,Sweden,South Central Sweden,SE-SE3,1.01,22.68,99.89,60.62,entsoe.eu,false,
2022-02-15 09:00:00,Sweden,South Central Sweden,SE-SE3,1.04,22.96,99.88,60.75,entsoe.eu,false,
2022-02-15 10:00:00,Sweden,South Central Sweden,SE-SE3,1.03,22.96,99.89,60.87,entsoe.eu,false,
2022-02-15 11:00:00,Sweden,South Central Sweden,SE-SE3,1.01,22.76,99.89,61.12,entsoe.eu,false,
2022-02-15 12:00:00,Sweden,South Central Sweden,SE-SE3,1.0,22.76,99.89,61.23,entsoe.eu,false,
2022-02-15 13:00:00,Sweden,South Central Sweden,SE-SE3,1.0,22.85,99.89,61.18,entsoe.eu,false,
2022-02-15 14:00:00,Sweden,South Central Sweden,SE-SE3,1.02,23.07,99.89,61.26,entsoe.eu,false,
2022-02-15 15:00:00,Sweden,South Central Sweden,SE-SE3,1.02,23.03,99.89,62.16,entsoe.eu,false,
2022-02-15 16:00:00,Sweden,South Central Sweden,SE-SE3,1.02,23.0,99.89,62.24,entsoe.eu,false,
2022-02-15 17:00:00,Sweden,South Central Sweden,SE-SE3,1.05,23.33,99.88,61.13,entsoe.eu,false,
2022-02-15 18:00:00,Sweden,South Central Sweden,SE-SE3,1.02,22.84,99.89,60.44,entsoe.eu,false,
2022-02-15 19:00:00,Sweden,South Central Sweden,SE-SE3,0.98,22.19,99.89,59.64,entsoe.eu,false,
2022-02-15 20:00:00,Sweden,South Central Sweden,SE-SE3,1.0,22.35,99.89,58.66,entsoe.eu,false,
2022-02-15 21:00:00,Sweden,South Central Sweden,SE-SE3,0.89,20.71,99.9,57.69,entsoe.eu,false,
2022-02-15 22:00:00,Sweden,South Central Sweden,SE-SE3,0.83,19.5,99.9,56.85,entsoe.eu,false,
2022-02-15 23:00:00,Sweden,South Central Sweden,SE-SE3,0.73,17.94,99.91,55.9,entsoe.eu,false,
2022-02-16 00:00:00,Sweden,South Central Sweden,SE-SE3,0.76,18.16,99.91,54.91,entsoe.eu,false,
2022-02-16 01:00:00,Sweden,South Central Sweden,SE-SE3,0.75,18.2,99.91,54.84,entsoe.eu,false,
2022-02-16 02:00:00,Sweden,South Central Sweden,SE-SE3,0.75,18.17,99.91,56.41,entsoe.eu,false,
2022-02-16 03:00:00,Sweden,South Central Sweden,SE-SE3,0.78,18.69,99.91,56.49,entsoe.eu,false,
2022-02-16 04:00:00,Sweden,South Central Sweden,SE-SE3,0.9,20.4,99.9,57.15,entsoe.eu,false,
2022-02-16 05:00:00,Sweden,South Central Sweden,SE-SE3,1.01,22.22,99.89,59.41,entsoe.eu,false,
2022-02-16 06:00:00,Sweden,South Central Sweden,SE-SE3,1.04,22.74,99.88,60.0,entsoe.eu,false,
2022-02-16 07:00:00,Sweden,South Central Sweden,SE-SE3,1.05,22.95,99.88,60.32,entsoe.eu,false,
2022-02-16 08:00:00,Sweden,South Central Sweden,SE-SE3,1.07,23.29,99.88,60.04,entsoe.eu,false,
2022-02-16 09:00:00,Sweden,South Central Sweden,SE-SE3,1.07,23.3,99.88,60.16,entsoe.eu,false,
2022-02-16 10:00:00,Sweden,South Central Sweden,SE-SE3,1.1,23.5,99.88,60.07,entsoe.eu,false,
2022-02-16 11:00:00,Sweden,South Central Sweden,SE-SE3,1.85,24.24,99.77,59.81,entsoe.eu,false,
2022-02-16 12:00:00,Sweden,South Central Sweden,SE-SE3,2.0,24.59,99.75,59.37,entsoe.eu,false,
2022-02-16 13:00:00,Sweden,South Central Sweden,SE-SE3,3.81,26.66,99.49,58.38,entsoe.eu,false,
2022-02-16 14:00:00,Sweden,South Central Sweden,SE-SE3,3.78,26.68,99.49,57.95,entsoe.eu,false,
2022-02-16 15:00:00,Sweden,South Central Sweden,SE-SE3,3.27,26.12,99.57,57.15,entsoe.eu,false,
2022-02-16 16:00:00,Sweden,South Central Sweden,SE-SE3,4.42,27.37,99.4,56.72,entsoe.eu,false,
2022-02-16 17:00:00,Sweden,South Central Sweden,SE-SE3,3.86,26.69,99.48,55.95,entsoe.eu,false,
2022-02-16 18:00:00,Sweden,South Central Sweden,SE-SE3,3.97,26.71,99.47,56.54,entsoe.eu,false,
2022-02-16 19:00:00,Sweden,South Central Sweden,SE-SE3,4.25,26.91,99.43,55.78,entsoe.eu,false,
2022-02-16 20:00:00,Sweden,South Central Sweden,SE-SE3,1.12,23.31,99.87,55.66,entsoe.eu,false,
2022-02-16 21:00:00,Sweden,South Central Sweden,SE-SE3,1.11,23.27,99.87,53.5,entsoe.eu,false,
2022-02-16 22:00:00,Sweden,South Central Sweden,SE-SE3,0.98,21.25,99.89,53.19,entsoe.eu,false,
2022-02-16 23:00:00,Sweden,South Central Sweden,SE-SE3,1.49,21.25,99.82,53.0,entsoe.eu,false,
2022-02-17 00:00:00,Sweden,South Central Sweden,SE-SE3,3.09,22.53,99.62,53.34,entsoe.eu,false,
2022-02-17 01:00:00,Sweden,South Central Sweden,SE-SE3,3.21,22.6,99.6,53.78,entsoe.eu,false,
2022-02-17 02:00:00,Sweden,South Central Sweden,SE-SE3,1.97,21.29,99.76,52.64,entsoe.eu,false,
2022-02-17 03:00:00,Sweden,South Central Sweden,SE-SE3,0.92,20.47,99.9,54.24,entsoe.eu,false,
2022-02-17 04:00:00,Sweden,South Central Sweden,SE-SE3,0.99,21.53,99.89,55.99,entsoe.eu,false,
2022-02-17 05:00:00,Sweden,South Central Sweden,SE-SE3,1.09,23.26,99.88,58.2,entsoe.eu,false,
2022-02-17 06:00:00,Sweden,South Central Sweden,SE-SE3,1.13,24.2,99.88,58.2,entsoe.eu,false,
2022-02-17 07:00:00,Sweden,South Central Sweden,SE-SE3,1.25,24.8,99.86,56.93,entsoe.eu,false,
2022-02-17 08:00:00,Sweden,South Central Sweden,SE-SE3,1.14,24.62,99.88,57.6,entsoe.eu,false,
2022-02-17 09:00:00,Sweden,South Central Sweden,SE-SE3,1.15,24.62,99.88,58.0,entsoe.eu,false,
2022-02-17 10:00:00,Sweden,South Central Sweden,SE-SE3,1.17,24.86,99.87,57.81,entsoe.eu,false,
2022-02-17 11:00:00,Sweden,South Central Sweden,SE-SE3,1.16,24.91,99.87,57.89,entsoe.eu,false,
2022-02-17 12:00:00,Sweden,South Central Sweden,SE-SE3,1.2,24.86,99.87,57.69,entsoe.eu,false,
2022-02-17 13:00:00,Sweden,South Central Sweden,SE-SE3,1.15,24.63,99.87,58.19,entsoe.eu,false,
2022-02-17 14:00:00,Sweden,South Central Sweden,SE-SE3,1.17,24.74,99.87,57.57,entsoe.eu,false,
2022-02-17 15:00:00,Sweden,South Central Sweden,SE-SE3,1.16,24.57,99.87,58.3,entsoe.eu,false,
2022-02-17 16:00:00,Sweden,South Central Sweden,SE-SE3,2.03,25.43,99.75,59.04,entsoe.eu,false,
2022-02-17 17:00:00,Sweden,South Central Sweden,SE-SE3,3.47,27.01,99.54,58.91,entsoe.eu,false,
2022-02-17 18:00:00,Sweden,South Central Sweden,SE-SE3,3.11,26.88,99.6,58.57,entsoe.eu,false,
2022-02-17 19:00:00,Sweden,South Central Sweden,SE-SE3,1.12,24.07,99.88,58.56,entsoe.eu,false,
2022-02-17 20:00:00,Sweden,South Central Sweden,SE-SE3,1.08,23.37,99.88,58.5,entsoe.eu,false,
2022-02-17 21:00:00,Sweden,South Central Sweden,SE-SE3,0.97,22.35,99.89,57.8,entsoe.eu,false,
2022-02-17 22:00:00,Sweden,South Central Sweden,SE-SE3,0.87,20.91,99.91,56.95,entsoe.eu,false,
2022-02-17 23:00:00,Sweden,South Central Sweden,SE-SE3,0.85,20.63,99.91,54.84,entsoe.eu,false,
2022-02-18 00:00:00,Sweden,South Central Sweden,SE-SE3,0.85,20.54,99.91,54.74,entsoe.eu,false,
2022-02-18 01:00:00,Sweden,South Central Sweden,SE-SE3,0.85,20.57,99.91,55.3,entsoe.eu,false,
2022-02-18 02:00:00,Sweden,South Central Sweden,SE-SE3,0.85,20.63,99.91,54.8,entsoe.eu,false,
2022-02-18 03:00:00,Sweden,South Central Sweden,SE-SE3,0.84,20.57,99.91,56.42,entsoe.eu,false,
2022-02-18 04:00:00,Sweden,South Central Sweden,SE-SE3,0.93,21.79,99.9,57.66,entsoe.eu,false,
2022-02-18 05:00:00,Sweden,South Central Sweden,SE-SE3,1.02,23.25,99.89,61.22,entsoe.eu,false,
2022-02-18 06:00:00,Sweden,South Central Sweden,SE-SE3,1.08,24.13,99.88,62.18,entsoe.eu,false,
2022-02-18 07:00:00,Sweden,South Central Sweden,SE-SE3,1.09,24.41,99.88,61.74,entsoe.eu,false,
2022-02-18 08:00:00,Sweden,South Central Sweden,SE-SE3,1.1,24.54,99.88,61.72,entsoe.eu,false,
2022-02-18 09:00:00,Sweden,South Central Sweden,SE-SE3,1.12,24.78,99.88,61.42,entsoe.eu,false,
2022-02-18 10:00:00,Sweden,South Central Sweden,SE-SE3,1.15,25.08,99.88,60.76,entsoe.eu,false,
2022-02-18 11:00:00,Sweden,South Central Sweden,SE-SE3,1.17,25.21,99.87,60.53,entsoe.eu,false,
2022-02-18 12:00:00,Sweden,South Central Sweden,SE-SE3,1.19,25.14,99.87,60.57,entsoe.eu,false,
2022-02-18 13:00:00,Sweden,South Central Sweden,SE-SE3,1.19,25.23,99.87,59.6,entsoe.eu,false,
2022-02-18 14:00:00,Sweden,South Central Sweden,SE-SE3,1.19,25.04,99.87,59.77,entsoe.eu,false,
2022-02-18 15:00:00,Sweden,South Central Sweden,SE-SE3,1.18,24.7,99.87,60.04,entsoe.eu,false,
2022-02-18 16:00:00,Sweden,South Central Sweden,SE-SE3,2.44,26.56,99.7,60.73,entsoe.eu,false,
2022-02-18 17:00:00,Sweden,South Central Sweden,SE-SE3,3.53,27.94,99.54,62.25,entsoe.eu,false,
2022-02-18 18:00:00,Sweden,South Central Sweden,SE-SE3,3.24,27.67,99.58,62.19,entsoe.eu,false,
2022-02-18 19:00:00,Sweden,South Central Sweden,SE-SE3,3.95,28.62,99.48,61.85,entsoe.eu,false,
2022-02-18 20:00:00,Sweden,South Central Sweden,SE-SE3,1.27,25.9,99.86,63.0,entsoe.eu,false,
2022-02-18 21:00:00,Sweden,South Central Sweden,SE-SE3,1.28,25.6,99.85,63.17,entsoe.eu,false,
2022-02-18 22:00:00,Sweden,South Central Sweden,SE-SE3,1.28,25.76,99.85,63.18,entsoe.eu,false,
2022-02-18 23:00:00,Sweden,South Central Sweden,SE-SE3,1.15,23.98,99.87,63.36,entsoe.eu,false,
2022-02-19 00:00:00,Sweden,South Central Sweden,SE-SE3,1.08,22.98,99.88,63.44,entsoe.eu,false,
2022-02-19 01:00:00,Sweden,South Central Sweden,SE-SE3,1.03,22.24,99.88,62.7,entsoe.eu,false,
2022-02-19 02:00:00,Sweden,South Central Sweden,SE-SE3,1.03,21.75,99.88,63.42,entsoe.eu,false,
2022-02-19 03:00:00,Sweden,South Central Sweden,SE-SE3,1.95,23.14,99.76,61.59,entsoe.eu,false,
2022-02-19 04:00:00,Sweden,South Central Sweden,SE-SE3,3.53,24.71,99.56,62.31,entsoe.eu,false,
2022-02-19 05:00:00,Sweden,South Central Sweden,SE-SE3,3.66,25.38,99.54,62.93,entsoe.eu,false,
2022-02-19 06:00:00,Sweden,South Central Sweden,SE-SE3,3.52,25.08,99.56,64.2,entsoe.eu,false,
2022-02-19 07:00:00,Sweden,South Central Sweden,SE-SE3,3.28,25.03,99.59,64.06,entsoe.eu,false,
2022-02-19 08:00:00,Sweden,South Central Sweden,SE-SE3,3.24,25.47,99.6,63.58,entsoe.eu,false,
2022-02-19 09:00:00,Sweden,South Central Sweden,SE-SE3,2.94,25.39,99.63,63.76,entsoe.eu,false,
2022-02-19 10:00:00,Sweden,South Central Sweden,SE-SE3,3.19,26.02,99.6,63.07,entsoe.eu,false,
2022-02-19 11:00:00,Sweden,South Central Sweden,SE-SE3,3.33,26.25,99.58,62.61,entsoe.eu,false,
2022-02-19 12:00:00,Sweden,South Central Sweden,SE-SE3,3.36,26.44,99.57,62.22,entsoe.eu,false,
2022-02-19 13:00:00,Sweden,South Central Sweden,SE-SE3,3.33,26.71,99.58,61.49,entsoe.eu,false,
2022-02-19 14:00:00,Sweden,South Central Sweden,SE-SE3,3.33,26.96,99.58,61.48,entsoe.eu,false,
2022-02-19 15:00:00,Sweden,South Central Sweden,SE-SE3,1.73,25.78,99.79,64.12,entsoe.eu,false,
2022-02-19 16:00:00,Sweden,South Central Sweden,SE-SE3,1.33,26.58,99.85,64.17,entsoe.eu,false,
2022-02-19 17:00:00,Sweden,South Central Sweden,SE-SE3,2.1,27.85,99.74,63.86,entsoe.eu,false,
2022-02-19 18:00:00,Sweden,South Central Sweden,SE-SE3,2.84,28.46,99.64,64.49,entsoe.eu,false,
2022-02-19 19:00:00,Sweden,South Central Sweden,SE-SE3,3.28,29.01,99.58,63.75,entsoe.eu,false,
2022-02-19 20:00:00,Sweden,South Central Sweden,SE-SE3,1.36,27.15,99.85,63.17,entsoe.eu,false,
2022-02-19 21:00:00,Sweden,South Central Sweden,SE-SE3,1.35,26.74,99.85,64.22,entsoe.eu,false,
2022-02-19 22:00:00,Sweden,South Central Sweden,SE-SE3,1.29,25.64,99.85,63.88,entsoe.eu,false,
2022-02-19 23:00:00,Sweden,South Central Sweden,SE-SE3,1.17,23.59,99.86,63.11,entsoe.eu,false,
2022-02-20 00:00:00,Sweden,South Central Sweden,SE-SE3,1.17,23.34,99.86,62.47,entsoe.eu,false,
2022-02-20 01:00:00,Sweden,South Central Sweden,SE-SE3,1.17,23.5,99.86,62.36,entsoe.eu,false,
2022-02-20 02:00:00,Sweden,South Central Sweden,SE-SE3,1.19,23.74,99.86,62.56,entsoe.eu,false,
2022-02-20 03:00:00,Sweden,South Central Sweden,SE-SE3,1.28,25.22,99.85,62.37,entsoe.eu,false,
2022-02-20 04:00:00,Sweden,South Central Sweden,SE-SE3,1.34,26.05,99.84,63.5,entsoe.eu,false,
2022-02-20 05:00:00,Sweden,South Central Sweden,SE-SE3,1.36,26.6,99.84,64.23,entsoe.eu,false,
2022-02-20 06:00:00,Sweden,South Central Sweden,SE-SE3,1.33,26.48,99.85,64.44,entsoe.eu,false,
2022-02-20 07:00:00,Sweden,South Central Sweden,SE-SE3,1.85,27.85,99.78,63.49,entsoe.eu,false,
2022-02-20 08:00:00,Sweden,South Central Sweden,SE-SE3,1.73,27.77,99.8,63.79,entsoe.eu,false,
2022-02-20 09:00:00,Sweden,South Central Sweden,SE-SE3,3.42,30.06,99.57,63.98,entsoe.eu,false,
2022-02-20 10:00:00,Sweden,South Central Sweden,SE-SE3,3.81,30.59,99.52,63.97,entsoe.eu,false,
2022-02-20 11:00:00,Sweden,South Central Sweden,SE-SE3,3.56,30.2,99.55,64.65,entsoe.eu,false,
2022-02-20 12:00:00,Sweden,South Central Sweden,SE-SE3,3.23,29.69,99.59,64.43,entsoe.eu,false,
2022-02-20 13:00:00,Sweden,South Central Sweden,SE-SE3,2.97,28.53,99.62,64.56,entsoe.eu,false,
2022-02-20 14:00:00,Sweden,South Central Sweden,SE-SE3,2.91,27.48,99.63,65.07,entsoe.eu,false,
2022-02-20 15:00:00,Sweden,South Central Sweden,SE-SE3,2.94,26.81,99.62,65.21,entsoe.eu,false,
2022-02-20 16:00:00,Sweden,South Central Sweden,SE-SE3,3.16,27.16,99.59,65.65,entsoe.eu,false,
2022-02-20 17:00:00,Sweden,South Central Sweden,SE-SE3,3.16,26.87,99.6,66.03,entsoe.eu,false,
2022-02-20 18:00:00,Sweden,South Central Sweden,SE-SE3,3.18,26.76,99.59,65.43,entsoe.eu,false,
2022-02-20 19:00:00,Sweden,South Central Sweden,SE-SE3,3.35,26.4,99.57,64.36,entsoe.eu,false,
2022-02-20 20:00:00,Sweden,South Central Sweden,SE-SE3,3.48,26.35,99.56,63.31,entsoe.eu,false,
2022-02-20 21:00:00,Sweden,South Central Sweden,SE-SE3,3.36,26.29,99.57,64.16,entsoe.eu,false,
2022-02-20 22:00:00,Sweden,South Central Sweden,SE-SE3,1.14,22.92,99.87,61.5,entsoe.eu,false,
2022-02-20 23:00:00,Sweden,South Central Sweden,SE-SE3,4.63,27.59,99.43,58.7,entsoe.eu,false,
2022-02-21 00:00:00,Sweden,South Central Sweden,SE-SE3,4.96,28.29,99.39,57.37,entsoe.eu,false,
2022-02-21 01:00:00,Sweden,South Central Sweden,SE-SE3,5.64,29.36,99.31,56.97,entsoe.eu,false,
2022-02-21 02:00:00,Sweden,South Central Sweden,SE-SE3,5.47,29.43,99.33,56.43,entsoe.eu,false,
2022-02-21 03:00:00,Sweden,South Central Sweden,SE-SE3,5.29,29.67,99.34,55.96,entsoe.eu,false,
2022-02-21 04:00:00,Sweden,South Central Sweden,SE-SE3,1.27,25.56,99.86,57.87,entsoe.eu,false,
2022-02-21 05:00:00,Sweden,South Central Sweden,SE-SE3,1.3,25.77,99.85,63.16,entsoe.eu,false,
2022-02-21 06:00:00,Sweden,South Central Sweden,SE-SE3,1.67,26.96,99.8,64.96,entsoe.eu,false,
2022-02-21 07:00:00,Sweden,South Central Sweden,SE-SE3,1.98,27.75,99.76,64.79,entsoe.eu,false,
2022-02-21 08:00:00,Sweden,South Central Sweden,SE-SE3,1.32,26.43,99.85,66.34,entsoe.eu,false,
2022-02-21 09:00:00,Sweden,South Central Sweden,SE-SE3,3.28,28.72,99.59,66.48,entsoe.eu,false,
2022-02-21 10:00:00,Sweden,South Central Sweden,SE-SE3,3.57,29.06,99.57,66.99,entsoe.eu,false,
2022-02-21 11:00:00,Sweden,South Central Sweden,SE-SE3,2.3,27.52,99.72,67.31,entsoe.eu,false,
2022-02-21 12:00:00,Sweden,South Central Sweden,SE-SE3,1.29,26.28,99.85,67.39,entsoe.eu,false,
2022-02-21 13:00:00,Sweden,South Central Sweden,SE-SE3,1.28,26.33,99.86,67.27,entsoe.eu,false,
2022-02-21 14:00:00,Sweden,South Central Sweden,SE-SE3,1.3,26.69,99.85,67.29,entsoe.eu,false,
2022-02-21 15:00:00,Sweden,South Central Sweden,SE-SE3,1.25,26.09,99.86,66.79,entsoe.eu,false,
2022-02-21 16:00:00,Sweden,South Central Sweden,SE-SE3,1.37,26.25,99.84,67.66,entsoe.eu,false,
2022-02-21 17:00:00,Sweden,South Central Sweden,SE-SE3,1.31,26.77,99.85,67.75,entsoe.eu,false,
2022-02-21 18:00:00,Sweden,South Central Sweden,SE-SE3,1.27,26.57,99.86,67.5,entsoe.eu,false,
2022-02-21 19:00:00,Sweden,South Central Sweden,SE-SE3,1.23,26.08,99.86,66.87,entsoe.eu,false,
2022-02-21 20:00:00,Sweden,South Central Sweden,SE-SE3,1.11,24.32,99.88,66.64,entsoe.eu,false,
2022-02-21 21:00:00,Sweden,South Central Sweden,SE-SE3,1.12,24.45,99.88,66.42,entsoe.eu,false,
2022-02-21 22:00:00,Sweden,South Central Sweden,SE-SE3,1.12,24.15,99.87,66.4,entsoe.eu,false,
2022-02-21 23:00:00,Sweden,South Central Sweden,SE-SE3,1.02,22.65,99.88,66.57,entsoe.eu,false,
2022-02-22 00:00:00,Sweden,South Central Sweden,SE-SE3,1.06,23.02,99.88,66.31,entsoe.eu,false,
2022-02-22 01:00:00,Sweden,South Central Sweden,SE-SE3,1.03,22.68,99.88,66.39,entsoe.eu,false,
2022-02-22 02:00:00,Sweden,South Central Sweden,SE-SE3,1.05,22.86,99.88,66.4,entsoe.eu,false,
2022-02-22 03:00:00,Sweden,South Central Sweden,SE-SE3,2.01,25.06,99.76,66.53,entsoe.eu,false,
2022-02-22 04:00:00,Sweden,South Central Sweden,SE-SE3,1.9,26.34,99.77,66.23,entsoe.eu,false,
2022-02-22 05:00:00,Sweden,South Central Sweden,SE-SE3,1.29,26.57,99.85,66.53,entsoe.eu,false,
2022-02-22 06:00:00,Sweden,South Central Sweden,SE-SE3,3.18,29.3,99.6,66.38,entsoe.eu,false,
2022-02-22 07:00:00,Sweden,South Central Sweden,SE-SE3,4.18,30.81,99.47,66.06,entsoe.eu,false,
2022-02-22 08:00:00,Sweden,South Central Sweden,SE-SE3,2.48,29.33,99.68,66.29,entsoe.eu,false,
2022-02-22 09:00:00,Sweden,South Central Sweden,SE-SE3,2.55,29.67,99.66,66.31,entsoe.eu,false,
2022-02-22 10:00:00,Sweden,South Central Sweden,SE-SE3,1.85,29.1,99.75,66.51,entsoe.eu,false,
2022-02-22 11:00:00,Sweden,South Central Sweden,SE-SE3,3.89,31.66,99.48,66.05,entsoe.eu,false,
2022-02-22 12:00:00,Sweden,South Central Sweden,SE-SE3,5.46,33.67,99.28,65.24,entsoe.eu,false,
2022-02-22 13:00:00,Sweden,South Central Sweden,SE-SE3,4.83,32.63,99.34,65.57,entsoe.eu,false,
2022-02-22 14:00:00,Sweden,South Central Sweden,SE-SE3,4.87,32.61,99.34,65.82,entsoe.eu,false,
2022-02-22 15:00:00,Sweden,South Central Sweden,SE-SE3,3.91,31.59,99.47,65.27,entsoe.eu,false,
2022-02-22 16:00:00,Sweden,South Central Sweden,SE-SE3,3.96,31.44,99.46,65.81,entsoe.eu,false,
2022-02-22 17:00:00,Sweden,South Central Sweden,SE-SE3,4.38,31.84,99.43,65.75,entsoe.eu,false,
2022-02-22 18:00:00,Sweden,South Central Sweden,SE-SE3,4.11,31.17,99.46,66.59,entsoe.eu,false,
2022-02-22 19:00:00,Sweden,South Central Sweden,SE-SE3,4.02,31.05,99.47,66.11,entsoe.eu,false,
2022-02-22 20:00:00,Sweden,South Central Sweden,SE-SE3,3.51,29.65,99.56,64.38,entsoe.eu,false,
2022-02-22 21:00:00,Sweden,South Central Sweden,SE-SE3,3.58,28.91,99.56,64.48,entsoe.eu,false,
2022-02-22 22:00:00,Sweden,South Central Sweden,SE-SE3,3.61,28.36,99.56,63.34,entsoe.eu,false,
2022-02-22 23:00:00,Sweden,South Central Sweden,SE-SE3,3.75,27.18,99.55,63.92,entsoe.eu,false,
2022-02-23 00:00:00,Sweden,South Central Sweden,SE-SE3,3.82,26.89,99.54,63.16,entsoe.eu,false,
2022-02-23 01:00:00,Sweden,South Central Sweden,SE-SE3,3.49,27.09,99.58,63.21,entsoe.eu,false,
2022-02-23 02:00:00,Sweden,South Central Sweden,SE-SE3,3.21,26.98,99.62,62.92,entsoe.eu,false,
2022-02-23 03:00:00,Sweden,South Central Sweden,SE-SE3,3.21,27.68,99.61,63.16,entsoe.eu,false,
2022-02-23 04:00:00,Sweden,South Central Sweden,SE-SE3,4.51,30.17,99.42,63.28,entsoe.eu,false,
2022-02-23 05:00:00,Sweden,South Central Sweden,SE-SE3,1.57,26.9,99.81,65.34,entsoe.eu,false,
2022-02-23 06:00:00,Sweden,South Central Sweden,SE-SE3,2.52,28.04,99.68,67.41,entsoe.eu,false,
2022-02-23 07:00:00,Sweden,South Central Sweden,SE-SE3,5.31,31.32,99.32,67.26,entsoe.eu,false,
2022-02-23 08:00:00,Sweden,South Central Sweden,SE-SE3,5.29,31.38,99.31,67.11,entsoe.eu,false,
2022-02-23 09:00:00,Sweden,South Central Sweden,SE-SE3,5.11,31.15,99.35,65.14,entsoe.eu,false,
2022-02-23 10:00:00,Sweden,South Central Sweden,SE-SE3,4.59,30.54,99.42,65.57,entsoe.eu,false,
2022-02-23 11:00:00,Sweden,South Central Sweden,SE-SE3,4.09,29.92,99.49,65.98,entsoe.eu,false,
2022-02-23 12:00:00,Sweden,South Central Sweden,SE-SE3,4.3,30.18,99.46,66.07,entsoe.eu,false,
2022-02-23 13:00:00,Sweden,South Central Sweden,SE-SE3,4.06,29.71,99.49,66.67,entsoe.eu,false,
2022-02-23 14:00:00,Sweden,South Central Sweden,SE-SE3,3.97,29.27,99.52,67.42,entsoe.eu,false,
2022-02-23 15:00:00,Sweden,South Central Sweden,SE-SE3,1.65,26.26,99.81,68.22,entsoe.eu,false,
2022-02-23 16:00:00,Sweden,South Central Sweden,SE-SE3,2.26,27.0,99.72,68.42,entsoe.eu,false,
2022-02-23 17:00:00,Sweden,South Central Sweden,SE-SE3,1.53,26.12,99.82,68.3,entsoe.eu,false,
2022-02-23 18:00:00,Sweden,South Central Sweden,SE-SE3,1.59,26.02,99.81,68.6,entsoe.eu,false,
2022-02-23 19:00:00,Sweden,South Central Sweden,SE-SE3,1.13,25.0,99.88,68.56,entsoe.eu,false,
2022-02-23 20:00:00,Sweden,South Central Sweden,SE-SE3,1.06,23.91,99.88,68.31,entsoe.eu,false,
2022-02-23 21:00:00,Sweden,South Central Sweden,SE-SE3,0.98,22.74,99.89,67.13,entsoe.eu,false,
2022-02-23 22:00:00,Sweden,South Central Sweden,SE-SE3,0.86,21.15,99.9,66.87,entsoe.eu,false,
2022-02-23 23:00:00,Sweden,South Central Sweden,SE-SE3,0.79,20.21,99.91,64.41,entsoe.eu,false,
2022-02-24 00:00:00,Sweden,South Central Sweden,SE-SE3,0.78,20.04,99.91,63.22,entsoe.eu,false,
2022-02-24 01:00:00,Sweden,South Central Sweden,SE-SE3,0.77,20.0,99.92,63.38,entsoe.eu,false,
2022-02-24 02:00:00,Sweden,South Central Sweden,SE-SE3,0.79,20.14,99.91,63.34,entsoe.eu,false,
2022-02-24 03:00:00,Sweden,South Central Sweden,SE-SE3,0.8,20.29,99.91,63.83,entsoe.eu,false,
2022-02-24 04:00:00,Sweden,South Central Sweden,SE-SE3,0.94,21.66,99.89,65.35,entsoe.eu,false,
2022-02-24 05:00:00,Sweden,South Central Sweden,SE-SE3,1.06,23.19,99.88,67.12,entsoe.eu,false,
2022-02-24 06:00:00,Sweden,South Central Sweden,SE-SE3,1.16,24.84,99.87,67.85,entsoe.eu,false,
