Hour;Load
4119;2,3618
4120;2,5291
4121;2,524
4122;2,5426
4123;2,4947
4124;2,5045
4125;2,5223
4126;2,5085
4127;2,5524
4128;2,5631
4129;2,4366
4130;2,5029
4131;2,4541
4132;2,4597
4133;2,4694
4134;2,6192
4135;2,522
4136;2,6741
4137;2,6051
4138;2,7139
4139;2,6083
4140;2,5826
4141;2,4935
4142;2,5645
4143;2,6968
4144;2,574
4145;2,5365
4146;2,5344
4147;2,5669
4148;2,6304
4149;2,6297
4150;2,5285
4151;2,6362
4152;2,5604
4153;2,3906
4154;2,5417
4155;2,5144
4156;2,5304
4157;2,4453
4158;2,5516
4159;2,5627
4160;2,6095
4161;2,5758
4162;2,5575
4163;2,5578
4164;2,574
4165;2,5518
4166;2,1414
4167;2,1696
4168;2,1311
4169;2,035
4170;2,1906
4171;2,1425
4172;2,1195
4173;2,2323
4174;2,4169
4175;2,5859
4176;2,5499
4177;2,5224
4178;2,6102
4179;2,5617
4180;2,5022
4181;2,3736
4182;2,5417
4183;2,5847
4184;2,5931
4185;2,5299
4186;2,569
4187;2,6856
4188;2,3951
4189;2,1838
4190;2,2043
4191;2,1919
4192;2,2248
4193;2,1902
4194;2,162
4195;2,1307
4196;2,1063
4197;2,0514
4198;1,951
4199;1,9019
4200;1,9148
4201;1,7591
4202;1,7952
4203;1,7897
4204;1,6687
4205;1,636
4206;1,6403
4207;1,6499
4208;1,6921
4209;1,6624
4210;1,7889
4211;1,8356
4212;1,7477
4213;1,7123
4214;1,6601
4215;1,63
4216;1,6301
4217;1,6349
4218;1,7311
4219;1,7077
4220;1,6328
4221;1,7388
4222;1,7482
4223;1,743
4224;1,779
4225;1,745
4226;1,7264
4227;1,6828
4228;1,6569
4229;1,5898
4230;1,7889
4231;1,8598
4232;1,8417
4233;1,8282
4234;1,8986
4235;1,9119
4236;1,9803
4237;1,9882
4238;2,1059
4239;2,0413
4240;2,0623
4241;1,9881
4242;1,9654
4243;1,9605
4244;1,9428
4245;1,8872
4246;1,8898
4247;1,9287
4248;1,8495
4249;1,8408
4250;1,8566
4251;1,8323
4252;1,7883
4253;1,8319
4254;1,8414
4255;1,9123
4256;2,2304
4257;2,2811
4258;2,2351
4259;2,3424
4260;2,2695
4261;2,4099
4262;2,3949
4263;2,4047
4264;2,4564
4265;2,5459
4266;2,5159
4267;2,4302
4268;2,408
4269;2,5296
4270;2,6098
4271;2,6363
4272;2,6306
4273;2,4979
4274;2,5684
4275;2,5802
4276;2,5591
4277;2,4848
4278;2,5974
4279;2,6752
4280;2,6736
4281;2,6184
4282;2,5917
4283;2,6377
4284;2,5966
4285;2,5695
4286;2,5151
4287;2,659
4288;2,5929
4289;2,519
4290;2,5769
4291;2,6094
4292;2,6937
4293;2,6427
4294;2,6136
4295;2,7026
4296;2,6897
4297;2,5722
4298;2,6721
4299;2,4865
4300;2,2667
4301;2,4008
4302;2,385
4303;2,3575
4304;2,3621
4305;2,1602
4306;2,2246
4307;2,2182
4308;2,2566
4309;2,2182
4310;2,3145
4311;2,5022
4312;2,5967
4313;2,6061
4314;2,6641
4315;2,5792
4316;2,4928
4317;2,4589
4318;2,3842
4319;2,5369
4320;2,5697
4321;2,4042
4322;2,5406
4323;2,4708
4324;2,3667
4325;2,3881
4326;2,5523
4327;2,5851
4328;2,5105
4329;2,7366
4330;2,757
4331;2,7745
4332;2,7426
4333;2,7849
4334;2,6626
4335;2,6278
4336;2,5833
4337;2,6405
4338;2,6176
4339;2,5399
4340;2,576
4341;2,4751
4342;2,3505
4343;2,4315
4344;2,4625
4345;2,3832
4346;2,4922
4347;2,4155
4348;2,3558
4349;2,298
4350;2,3976
4351;2,4338
4352;2,402
4353;2,3203
4354;2,5027
4355;2,6022
4356;2,5864
4357;2,553
4358;2,5032
4359;2,5938
4360;2,4141
4361;2,4628
4362;2,46
4363;2,4712
4364;2,4638
4365;2,4218
4366;2,38
4367;2,4794
4368;2,47
4369;2,3567
4370;2,4644
4371;2,3886
4372;2,3898
4373;2,3981
4374;2,5744
4375;2,6863
4376;2,7331
4377;2,7305
4378;2,7636
4379;2,7045
4380;2,6918
4381;2,6598
4382;2,6005
4383;2,6458
4384;2,643
4385;2,6565
4386;2,621
4387;2,5694
4388;2,4925
4389;2,5001
4390;2,5222
4391;2,4575
4392;2,4165
4393;2,3569
4394;2,296
4395;2,3076
4396;2,2388
4397;2,033
4398;1,9459
4399;2,1522
4400;2,0828
4401;2,015
4402;1,9833
4403;1,9842
4404;2,0113
4405;2,0204
4406;2,0826
4407;2,0792
4408;2,0882
4409;2,0312
4410;1,9775
4411;2,238
4412;2,425
4413;2,3866
4414;2,3855
4415;2,3637
4416;2,3654
4417;2,3697
4418;2,308
4419;2,3096
4420;2,2459
4421;2,183
4422;2,2633
4423;2,3037
4424;2,3531
4425;2,4066
4426;2,3517
4427;2,4809
4428;2,4694
4429;2,5044
4430;2,53
4431;2,4429
4432;2,486
4433;2,4467
4434;2,4474
4435;2,3304
4436;2,4711
4437;2,5309
4438;2,3934
4439;2,5256
4440;2,5959
4441;2,5237
4442;2,4905
4443;2,3726
4444;2,4937
4445;2,3336
4446;2,4367
4447;2,548
4448;2,372
4449;2,5603
4450;2,6006
4451;2,6501
4452;2,5359
4453;2,5667
4454;2,2478
4455;2,3081
4456;2,2326
4457;2,1605
4458;2,161
4459;2,296
4460;2,2665
4461;2,2335
4462;2,1393
4463;2,1599
4464;2,1106
4465;2,0245
4466;2,0907
4467;2,0939
4468;2,1425
4469;2,0227
4470;2,1357
4471;2,1456
4472;2,1705
4473;2,2392
4474;2,2291
4475;2,2044
4476;2,2314
4477;2,3252
4478;2,3872
4479;2,4624
4480;2,4953
4481;2,4558
4482;2,4014
4483;2,4217
4484;2,4617
4485;2,4371
4486;2,399
4487;2,4998
4488;2,4795
4489;2,4136
4490;2,4829
4491;2,3729
4492;2,3342
4493;2,2131
4494;2,4205
4495;2,4509
4496;2,497
4497;2,4564
4498;2,4581
4499;2,5019
4500;2,3764
4501;2,3545
4502;2,3552
4503;2,4331
4504;2,4236
4505;2,4823
4506;2,437
4507;2,433
4508;2,4533
4509;2,414
4510;2,3334
4511;2,4209
4512;2,5177
4513;2,4414
4514;2,547
4515;2,4099
4516;2,3541
4517;2,1881
4518;2,3436
4519;2,4246
4520;2,3968
4521;2,5097
4522;2,5877
4523;2,6052
4524;2,5558
4525;2,4713
4526;2,373
4527;2,633
4528;2,5368
4529;2,5342
4530;2,3887
4531;2,4035
4532;2,4542
4533;2,4473
4534;2,4227
4535;2,4594
4536;2,5192
4537;2,4021
4538;2,4623
4539;2,4016
4540;2,451
4541;2,3097
4542;2,4129
4543;2,3708
4544;2,4445
4545;2,4602
4546;2,5653
4547;2,5129
4548;2,4272
4549;2,4685
4550;2,5479
4551;2,607
4552;2,4608
4553;2,5304
4554;2,5552
4555;2,6009
4556;2,5207
4557;2,5965
4558;2,5637
4559;2,4284
4560;2,4885
4561;2,4761
4562;2,3672
4563;2,2912
4564;2,3049
4565;2,2283
4566;2,2239
4567;2,3469
4568;2,4199
4569;2,4979
4570;2,4678
4571;2,4437
4572;2,4562
4573;2,4154
4574;2,4441
4575;2,6017
4576;2,5941
4577;2,581
4578;2,4867
4579;2,4905
4580;2,4542
4581;2,3981
4582;2,4095
4583;2,3789
4584;2,3652
4585;2,3541
4586;2,3514
4587;2,2286
4588;2,2293
4589;2,353
4590;2,2369
4591;2,2486
4592;2,3021
4593;2,371
4594;2,3848
4595;2,439
4596;2,4188
4597;2,4414
4598;2,4471
4599;2,3948
4600;2,4836
4601;2,3593
4602;2,4832
4603;2,4362
4604;2,4207
4605;2,3395
4606;2,2814
4607;2,305
4608;2,3077
4609;2,2072
4610;2,3216
4611;2,3334
4612;2,3669
4613;2,2192
4614;2,4444
4615;2,585
4616;2,6371
4617;2,6363
4618;2,626
4619;2,6234
4620;2,6996
4621;2,7108
4622;2,4055
4623;2,3895
4624;2,3371
4625;2,3313
4626;2,2624
4627;2,2377
4628;2,1845
4629;2,3027
4630;2,3676
4631;2,3696
4632;2,309
4633;2,3219
4634;2,3648
4635;2,349
4636;2,3079
4637;2,2545
4638;2,4776
4639;2,507
4640;2,5286
4641;2,6459
4642;2,6027
4643;2,5741
4644;2,5682
4645;2,6168
4646;2,4784
4647;2,4546
4648;2,3984
4649;2,2966
4650;2,2602
4651;2,219
4652;2,2936
4653;2,295
4654;2,2387
4655;2,3265
4656;2,3204
4657;2,3021
4658;2,3845
4659;2,2979
4660;2,2835
4661;2,1972
4662;2,3771
4663;2,4604
4664;2,4865
4665;2,5391
4666;2,5098
4667;2,5597
4668;2,6326
4669;2,6017
4670;2,4313
4671;2,4027
4672;2,2683
4673;2,282
4674;2,3185
4675;2,3113
4676;2,2941
4677;2,1714
4678;2,1946
4679;2,3022
4680;2,2651
4681;2,1535
4682;1,8772
4683;1,8381
4684;1,8
4685;1,7331
4686;1,9242
4687;2,0314
4688;2,1046
4689;2,1164
4690;2,1832
4691;2,2005
4692;2,1497
4693;2,0888
4694;1,9014
4695;1,9139
4696;1,8359
4697;1,7572
4698;1,6974
4699;1,6745
4700;1,677
4701;1,6579
4702;1,663
4703;1,8469
4704;1,8246
4705;1,7441
4706;1,7301
4707;1,8222
4708;1,8389
4709;1,7691
4710;1,8707
4711;1,9786
4712;1,9654
4713;1,9386
4714;1,933
4715;1,9713
4716;1,7536
4717;1,7111
4718;1,6903
4719;1,7596
4720;1,7514
4721;1,76
4722;1,8112
4723;1,8023
4724;1,7069
4725;1,6676
4726;1,65
4727;1,6245
4728;1,5947
4729;1,5542
4730;1,5547
4731;1,5237
4732;1,5231
4733;1,4838
4734;1,5633
4735;1,6352
4736;1,5825
4737;1,6648
4738;1,6538
4739;1,6735
4740;1,7113
4741;1,6864
4742;1,7516
4743;1,7426
4744;1,763
4745;1,7302
4746;1,7092
4747;1,7428
4748;1,7593
4749;1,7333
4750;1,7193
4751;1,6501
4752;1,6274
4753;1,6134
4754;1,5384
4755;1,5327
4756;1,485
4757;1,4892
4758;1,4735
4759;1,5279
4760;1,6109
4761;1,6059
4762;1,6377
4763;1,6586
4764;1,6268
4765;1,693
4766;1,736
4767;1,7962
4768;1,8917
4769;1,7883
4770;1,8448
4771;1,7406
4772;1,8004
4773;1,83
4774;1,8394
4775;1,879
4776;1,8381
4777;1,7594
4778;1,778
4779;1,6731
4780;1,6999
4781;1,5975
4782;1,7743
4783;1,8049
4784;1,8147
4785;1,7783
4786;1,8308
4787;1,803
4788;1,7982
4789;1,7315
4790;1,5899
4791;1,5686
4792;1,5355
4793;1,4926
4794;1,4755
4795;1,3877
4796;1,3698
4797;1,4078
4798;1,4334
4799;1,5954
4800;1,5466
4801;1,5009
4802;1,5533
4803;1,5605
4804;1,5601
4805;1,5218
4806;1,7412
4807;1,7284
4808;1,6698
4809;1,7295
4810;1,7637
4811;1,7817
4812;1,7809
4813;1,7394
4814;1,6188
4815;1,6102
4816;1,5625
4817;1,541
4818;1,5381
4819;1,4912
4820;1,4561
4821;1,4661
4822;1,4868
4823;1,6943
4824;1,6856
4825;1,5813
4826;1,6027
4827;1,5633
4828;1,5252
4829;1,4556
4830;1,648
4831;1,7174
4832;1,7503
4833;1,7919
4834;1,8064
4835;1,7714
4836;1,8212
4837;1,7645
4838;1,5963
4839;1,5291
4840;1,486
4841;1,4545
4842;1,42
4843;1,4257
4844;1,4198
4845;1,3734
4846;1,3891
4847;1,5582
4848;1,5317
4849;1,4343
4850;1,4946
4851;1,4958
4852;1,4788
4853;1,4015
4854;1,581
4855;1,6132
4856;1,6127
4857;1,6395
4858;1,7298
4859;1,7521
4860;1,75
4861;1,7442
4862;1,5746
4863;1,5413
4864;1,5071
4865;1,5339
4866;1,4979
4867;1,4597
4868;1,4536
4869;1,3896
4870;1,3625
4871;1,367
4872;1,3306
4873;1,3273
4874;1,3162
4875;1,2951
4876;1,2585
4877;1,2584
4878;1,4641
4879;1,5337
4880;1,5057
4881;1,4627
4882;1,3948
4883;1,359
4884;1,1066
4885;1,1047
4886;1,078
4887;1,0588
4888;1,0172
4889;0,9987
4890;0,9936
4891;0,9747
4892;0,9678
4893;0,9037
4894;0,8044
4895;0,8156
4896;0,8309
4897;0,8206
4898;0,8196
4899;0,8186
4900;0,8164
4901;0,8206
4902;0,8152
4903;0,8152
4904;0,809
4905;0,8093
4906;0,8132
4907;0,8241
4908;0,8222
4909;0,828
4910;0,8234
4911;0,8134
4912;0,8183
4913;0,8219
4914;0,82
4915;0,8089
4916;0,8027
4917;0,7973
4918;0,8073
4919;0,806
4920;0,805
4921;0,7909
4922;0,75
4923;0,7483
4924;0,7464
4925;0,7472
4926;0,7542
4927;0,7808
4928;0,7893
4929;0,8027
4930;0,8126
4931;0,8261
4932;0,8302
4933;0,8308
4934;0,8348
4935;0,8267
4936;0,829
4937;0,8288
4938;0,822
4939;0,8156
4940;0,8053
4941;0,8127
4942;0,8239
4943;0,8344
4944;0,8308
4945;0,8294
4946;0,8294
4947;0,8234
4948;0,8198
4949;0,8351
4950;0,8496
4951;0,8269
4952;0,8237
4953;0,8139
4954;0,8317
4955;0,8369
4956;0,8253
4957;0,8297
4958;0,8187
4959;0,7857
4960;0,7763
4961;0,769
4962;0,7656
4963;0,7606
4964;0,7553
4965;0,7554
4966;0,7528
4967;0,7547
4968;0,7496
4969;0,7388
4970;0,7312
4971;0,7286
4972;0,7247
4973;0,7251
4974;0,7457
4975;0,776
4976;0,786
4977;0,7782
4978;0,7869
4979;0,7959
4980;0,7984
4981;0,8015
4982;0,7975
4983;0,7888
4984;0,761
4985;0,7595
4986;0,7485
4987;0,7301
4988;0,7285
4989;0,7325
4990;0,736
4991;0,7405
4992;0,7373
4993;0,7328
4994;0,7249
4995;0,7316
4996;0,7245
4997;0,723
4998;0,7401
4999;0,7409
5000;0,7189
5001;0,7202
5002;0,734
5003;0,7506
5004;0,734
5005;0,7395
5006;0,7404
5007;0,7061
5008;0,6738
5009;0,6677
5010;0,6712
5011;0,6778
5012;0,6794
5013;0,6794
5014;0,6852
5015;0,6869
5016;0,6828
5017;0,6698
5018;0,6649
5019;0,6632
5020;0,6547
5021;0,6506
5022;0,6703
5023;0,7011
5024;0,7282
5025;0,7353
5026;0,7261
5027;0,7355
5028;0,7357
5029;0,7332
5030;0,7294
5031;0,657
5032;0,6359
5033;0,6366
5034;0,638
5035;0,6364
5036;0,6163
5037;0,6112
5038;0,6302
5039;0,6383
5040;0,6332
5041;0,6273
5042;0,6278
5043;0,6189
5044;0,6246
5045;0,6174
5046;0,6307
5047;0,6446
5048;0,6462
5049;0,6609
5050;0,6602
5051;0,6564
5052;0,6868
5053;0,6716
5054;0,6574
5055;0,6584
5056;0,6295
5057;0,6162
5058;0,6137
5059;0,6215
5060;0,6104
5061;0,5991
5062;0,6096
5063;0,6149
5064;0,6129
5065;0,606
5066;0,6008
5067;0,5983
5068;0,5965
5069;0,6016
5070;0,6002
5071;0,5954
5072;0,601
5073;0,596
5074;0,5957
5075;0,6005
5076;0,602
5077;0,6009
5078;0,5972
5079;0,6134
5080;0,6121
5081;0,6125
5082;0,6302
5083;0,6101
5084;0,5963
5085;0,606
5086;0,6059
5087;0,6093
5088;0,6101
5089;0,6106
5090;0,6062
5091;0,6033
5092;0,6009
5093;0,6018
5094;0,5903
5095;0,5872
5096;0,5892
5097;0,5946
5098;0,5951
5099;0,6022
5100;0,6113
5101;0,5991
5102;0,5964
5103;0,5993
5104;0,5983
5105;0,6059
5106;0,6014
5107;0,607
5108;0,6016
5109;0,5974
5110;0,6055
5111;0,6079
5112;0,6116
5113;0,6085
5114;0,6043
5115;0,6134
5116;0,6053
5117;0,6077
5118;0,6213
5119;0,641
5120;0,8226
5121;0,7713
5122;0,6478
5123;0,7047
5124;0,7135
5125;0,6586
5126;0,744
5127;0,7893
5128;0,7729
5129;0,7688
5130;0,744
5131;0,7327
5132;0,7367
5133;0,7415
5134;0,7475
5135;0,7541
5136;0,7556
5137;0,7483
5138;0,7526
5139;0,7555
5140;0,7485
5141;0,7426
5142;0,7702
5143;0,7648
5144;0,7801
5145;0,6819
5146;0,7981
5147;0,7326
5148;0,6369
5149;0,6233
5150;0,6596
5151;0,7241
5152;0,7088
5153;0,6768
5154;0,6796
5155;0,6709
5156;0,666
5157;0,6748
5158;0,686
5159;0,6804
5160;0,6831
5161;0,684
5162;0,68
5163;0,6735
5164;0,6712
5165;0,6663
5166;0,6836
5167;0,6231
5168;0,5244
5169;0,6573
5170;0,7062
5171;0,7086
5172;0,7105
5173;0,6626
5174;0,6639
5175;0,6836
5176;0,6758
5177;0,6578
5178;0,6635
5179;0,6585
5180;0,6491
5181;0,6587
5182;0,66
5183;0,6601
5184;0,663
5185;0,6573
5186;0,6542
5187;0,6622
5188;0,6525
5189;0,6578
5190;0,6711
5191;0,689
5192;0,7935
5193;0,8029
5194;0,8027
5195;0,8061
5196;0,8115
5197;0,828
5198;0,8032
5199;0,8087
5200;0,7893
5201;0,7839
5202;0,7824
5203;0,7781
5204;0,7691
5205;0,7728
5206;0,7745
5207;0,7719
5208;0,7781
5209;0,7778
5210;0,776
5211;0,7821
5212;0,7814
5213;0,7808
5214;0,7925
5215;0,809
5216;0,8624
5217;0,8862
5218;0,9548
5219;0,9569
5220;0,9552
5221;0,9233
5222;0,9223
5223;0,9044
5224;0,8872
5225;0,8601
5226;0,8477
5227;0,84
5228;0,831
5229;0,8346
5230;0,8314
5231;0,8322
5232;0,836
5233;0,8295
5234;0,8296
5235;0,8314
5236;0,8328
5237;0,825
5238;0,8331
5239;0,8264
5240;0,8372
5241;0,8424
5242;0,8437
5243;0,8495
5244;0,8537
5245;0,8537
5246;0,8608
5247;0,8755
5248;0,8897
5249;0,8939
5250;0,9258
5251;0,9304
5252;0,9488
5253;0,9791
5254;1,0078
5255;1,0188
5256;1,0522
5257;1,0674
5258;1,0908
5259;1,1179
5260;1,1368
5261;1,1593
5262;1,1407
5263;1,0996
5264;1,1107
5265;1,1105
5266;1,1393
5267;1,1229
5268;1,1089
5269;1,1037
5270;1,1102
5271;1,1086
5272;1,0626
5273;0,8959
5274;0,8976
5275;0,9186
5276;0,965
5277;1,1417
5278;1,1512
5279;1,2401
5280;1,2407
5281;1,2165
5282;1,2202
5283;1,1794
5284;1,2141
5285;1,1929
5286;1,3499
5287;1,4572
5288;1,4539
5289;1,502
5290;1,479
5291;1,5014
5292;1,5507
5293;1,5268
5294;1,2588
5295;1,2444
5296;1,2679
5297;1,2962
5298;1,2838
5299;1,2911
5300;1,2925
5301;1,2563
5302;1,2139
5303;1,3099
5304;1,3037
5305;1,2021
5306;1,2491
5307;1,2857
5308;1,293
5309;1,2815
5310;1,5058
5311;1,539
5312;1,6182
5313;1,5581
5314;1,5364
5315;1,6337
5316;1,6958
5317;1,6613
5318;1,4687
5319;1,4732
5320;1,4459
5321;1,406
5322;1,3653
5323;1,3588
5324;1,3136
5325;1,3092
5326;1,3291
5327;1,3737
5328;1,3636
5329;1,3267
5330;1,3935
5331;1,3372
5332;1,3394
5333;1,1963
5334;1,3564
5335;1,4796
5336;1,5269
5337;1,4533
5338;1,4927
5339;1,5002
5340;1,5096
5341;1,4871
5342;1,3506
5343;1,4132
5344;1,3959
5345;1,3395
5346;1,3196
5347;1,3049
5348;1,299
5349;1,3072
5350;1,2831
5351;1,3385
5352;1,2671
5353;1,1923
5354;1,2062
5355;1,187
5356;1,2163
5357;1,1561
5358;1,3781
5359;1,4072
5360;1,5079
5361;1,5193
5362;1,6301
5363;1,6346
5364;1,6791
5365;1,6919
5366;1,4351
5367;1,4143
5368;1,395
5369;1,3394
5370;1,3247
5371;1,2644
5372;1,1649
5373;1,1715
5374;1,1403
5375;1,1097
5376;1,0912
5377;1,0811
5378;1,0367
5379;1,0114
5380;1,0209
5381;1,0348
5382;1,3185
5383;1,3677
5384;1,4207
5385;1,403
5386;1,4665
5387;1,4738
5388;1,2594
5389;1,1684
5390;1,0822
5391;1,0467
5392;1,0145
5393;0,9911
5394;0,9406
5395;0,9219
5396;0,9294
5397;0,8996
5398;0,8794
5399;0,8656
5400;0,858
5401;0,806
5402;0,7902
5403;0,7927
5404;0,7802
5405;0,7666
5406;0,7637
5407;0,7743
5408;0,7793
5409;0,7817
5410;0,7967
5411;0,8125
5412;0,824
5413;0,8115
5414;0,7992
5415;0,8095
5416;0,8158
5417;0,813
5418;0,7846
5419;0,7757
5420;0,776
5421;0,7714
5422;0,7701
5423;0,7647
5424;0,7613
5425;0,7557
5426;0,7591
5427;0,7582
5428;0,7493
5429;0,7354
5430;0,7297
5431;0,7354
5432;0,7484
5433;0,7574
5434;0,7866
5435;0,8143
5436;0,8292
5437;0,8353
5438;0,8506
5439;0,8711
5440;0,9031
5441;0,9285
5442;0,9544
5443;1,1693
5444;1,3346
5445;1,4087
5446;1,4361
5447;1,469
5448;1,4493
5449;1,4031
5450;1,4178
5451;1,3691
5452;1,3969
5453;1,3706
5454;1,5824
5455;1,7148
5456;1,9748
5457;1,9753
5458;1,9563
5459;2,0335
5460;2,0365
5461;2,0499
5462;1,9383
5463;1,9846
5464;1,9215
5465;1,8787
5466;1,887
5467;1,8869
5468;1,8706
5469;1,7787
5470;1,7469
5471;1,7723
5472;1,9096
5473;1,8926
5474;1,9106
5475;1,861
5476;1,8846
5477;1,8226
5478;2,0043
5479;2,0741
5480;2,173
5481;2,3
5482;2,4469
5483;2,4626
5484;2,3794
5485;2,5475
5486;2,3749
5487;2,5546
5488;2,3624
5489;2,3014
5490;2,2665
5491;2,2901
5492;2,2148
5493;2,088
5494;2,106
5495;2,1625
5496;2,1632
5497;1,9939
5498;2,0817
5499;1,9713
5500;1,9854
5501;1,9362
5502;2,1403
5503;2,1761
5504;2,234
5505;2,3074
5506;2,318
5507;2,3372
5508;2,4642
5509;2,5053
5510;2,2998
5511;2,3437
5512;2,2595
5513;2,2325
5514;2,1923
5515;2,1847
5516;2,2628
5517;2,1919
5518;2,2654
5519;2,2007
5520;2,1888
5521;2,0467
5522;2,0708
5523;2,094
5524;1,9549
5525;2,0778
5526;2,2132
5527;2,315
5528;2,4111
5529;2,4632
5530;2,5149
5531;2,431
5532;2,5874
5533;2,5662
5534;2,4372
5535;2,5039
5536;2,464
5537;2,2912
5538;2,2597
5539;2,3216
5540;2,2718
5541;2,2209
5542;2,2849
5543;2,3021
5544;2,2661
5545;2,1593
5546;2,1777
5547;2,2618
5548;2,075
5549;1,9568
5550;2,2234
5551;2,2968
5552;2,3657
5553;2,4757
5554;2,4938
5555;2,4833
5556;2,3588
5557;2,3939
5558;2,4037
5559;2,4168
5560;2,3981
5561;2,4408
5562;2,333
5563;2,3378
5564;2,1628
5565;2,2018
5566;2,1582
5567;2,0022
5568;2,1067
5569;2,0487
5570;2,0438
5571;2,0289
5572;2,0039
5573;1,9952
5574;2,09
5575;2,1932
5576;2,1401
5577;2,1822
5578;2,2495
5579;2,2809
5580;2,3198
5581;2,3529
5582;2,3521
5583;2,3082
5584;2,2998
5585;2,3316
5586;2,2525
5587;2,2777
5588;2,3147
5589;2,2611
5590;2,228
5591;2,1399
5592;2,1764
5593;2,166
5594;2,0906
5595;2,0591
5596;1,9688
5597;1,9373
5598;1,9921
5599;2,024
5600;2,1525
5601;2,1186
5602;2,1744
5603;2,2059
5604;2,2014
5605;2,3323
5606;2,3276
5607;2,2831
5608;2,2964
5609;2,3788
5610;2,2406
5611;2,339
5612;2,4094
5613;2,527
5614;2,4603
5615;2,3707
5616;2,4954
5617;2,3673
5618;2,3829
5619;2,3033
5620;2,4345
5621;2,3251
5622;2,4728
5623;2,5417
5624;2,6195
5625;2,6036
5626;2,5978
5627;2,6232
5628;2,6573
5629;2,5729
5630;2,5667
5631;2,6463
5632;2,5547
5633;2,5508
5634;2,4633
5635;2,4589
5636;2,5143
5637;2,544
5638;2,4674
5639;2,5203
5640;2,462
5641;2,4276
5642;2,498
5643;2,5118
5644;2,645
5645;2,5131
5646;2,225
5647;2,0737
5648;2,0628
5649;2,1516
5650;2,145
5651;2,2496
5652;2,324
5653;2,5366
5654;2,5654
5655;2,87
5656;2,9075
5657;2,8727
5658;2,7464
5659;2,6765
5660;2,7286
5661;2,6376
5662;2,4569
5663;2,5748
5664;2,5932
5665;2,4437
5666;2,5788
5667;2,4961
5668;2,4723
5669;2,3871
5670;2,5715
5671;2,593
5672;2,553
5673;2,6313
5674;2,6302
5675;2,7143
5676;2,7231
5677;2,7539
5678;2,7035
5679;2,8609
5680;2,7693
5681;2,7565
5682;2,6964
5683;2,5934
5684;2,6993
5685;2,6979
5686;2,5024
5687;2,5295
5688;2,7048
5689;2,6417
5690;2,6093
5691;2,5443
5692;2,6348
5693;2,51
5694;2,4864
5695;2,5961
5696;2,6034
5697;2,5152
5698;2,5997
5699;2,6301
5700;2,6225
5701;2,662
5702;2,5676
5703;2,6621
5704;2,5316
5705;2,5585
5706;2,5552
5707;2,5538
5708;2,5869
5709;2,663
5710;2,5637
5711;2,6331
5712;2,484
5713;2,4865
5714;2,5208
5715;2,4433
5716;2,3907
5717;2,1059
5718;2,2891
5719;2,5607
5720;2,4789
5721;2,6095
5722;2,5438
5723;2,5701
5724;2,4815
5725;2,5212
5726;2,4681
5727;2,4218
5728;2,4795
5729;2,5324
5730;2,5499
5731;2,4991
5732;2,4494
5733;2,4202
5734;2,4087
5735;2,2959
5736;2,2673
5737;2,2487
5738;2,2976
5739;2,3701
5740;2,2471
5741;1,8886
5742;2,0107
5743;2,1806
5744;2,0458
5745;2,1755
5746;2,2256
5747;2,2312
5748;2,233
5749;2,2103
5750;2,3154
5751;2,2947
5752;2,2219
5753;2,1359
5754;2,1088
5755;2,2515
5756;2,3803
5757;2,2883
5758;2,409
5759;2,3364
5760;2,3587
5761;2,2999
5762;2,2567
5763;2,2459
5764;2,1661
5765;1,8123
5766;1,8321
5767;1,8336
5768;1,9804
5769;1,9659
5770;2,0342
5771;2,019
5772;1,8985
5773;1,9956
5774;1,9798
5775;1,8988
5776;2,0589
5777;2,0679
5778;2,2303
5779;2,3117
5780;2,4561
5781;2,5821
5782;2,5526
5783;2,3042
5784;2,4885
5785;2,4579
5786;2,4464
5787;2,2204
5788;2,3622
5789;2,2853
5790;2,379
5791;2,3398
5792;2,3915
5793;2,2277
5794;2,1332
5795;2,19
5796;2,2758
5797;2,291
5798;2,1176
5799;2,2981
5800;2,2104
5801;2,1203
5802;2,1781
5803;2,2542
5804;2,2456
5805;2,3001
5806;2,2979
5807;2,6307
5808;2,627
5809;2,528
5810;2,5515
5811;2,499
5812;2,558
5813;2,5051
5814;2,3788
5815;2,5752
5816;2,5392
5817;2,5464
5818;2,581
5819;2,6104
5820;2,5637
5821;2,7095
5822;2,6078
5823;2,7301
5824;2,703
5825;2,6706
5826;2,6362
5827;2,669
5828;2,8371
5829;2,79
5830;2,7565
5831;2,8878
5832;2,7357
5833;2,5566
5834;2,5694
5835;2,5217
5836;2,5239
5837;2,4159
5838;2,5728
5839;2,6178
5840;2,5944
5841;2,4549
5842;2,5808
5843;2,6429
5844;2,5266
5845;2,7696
5846;2,5696
5847;2,7204
5848;2,4779
5849;2,2982
5850;2,4648
5851;2,4902
5852;2,4911
5853;2,5175
5854;2,5278
5855;2,5467
5856;2,5481
5857;2,4926
5858;2,6014
5859;2,5789
5860;2,5132
5861;2,393
5862;2,5011
5863;2,487
5864;2,468
5865;2,5918
5866;2,5347
5867;2,5303
5868;2,5015
5869;2,5633
5870;2,4498
5871;2,6516
5872;2,6395
5873;2,6662
5874;2,5806
5875;2,5892
5876;2,58
5877;2,4827
5878;2,3933
5879;2,4585
5880;2,4318
5881;2,361
5882;2,4425
5883;2,3346
5884;2,3656
5885;2,1639
5886;2,4807
5887;2,509
5888;2,5148
5889;2,5151
5890;2,5761
5891;2,5697
