,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
73,2.0,5.0,25.0,2040.6396776517897,418.91986769125054,0.0,406.136869956688,155.74510758696576,301.000991290505,1048.7267431543976,148974.1720284048,63354.64966139906
74,2.0,5.0,30.0,2040.6396776517897,418.91986769125054,0.0,408.511869956688,183.06550225827732,360.8509242389662,1251.8621001603008,149036.37327840476,63420.29466139906
75,2.0,5.0,35.0,2040.6396776517897,418.91986769125054,0.0,409.936869956688,210.414500291301,420.74793942729275,1455.167765920255,149076.11174447477,63459.64343663905
76,2.0,5.0,40.0,2040.6396776517897,418.91986769125054,0.0,412.311869956688,237.6396393887096,480.38921405654327,1657.5949100846185,149144.3645690808,63525.15839832504
77,2.0,5.0,45.0,2040.6396776517897,418.91986769125054,0.0,413.736869956688,264.9146087083667,540.1240900160325,1860.3502402469862,149185.4473190808,63564.36014832504
78,2.0,5.0,50.0,2040.6396776517897,418.91986769125054,0.0,416.111869956688,292.0449505576419,599.5577102726884,2062.072579106134,149255.1320844168,63629.578961357045
79,2.0,5.0,55.0,2040.6396776517897,418.91986769125054,0.0,417.536869956688,319.2462179082495,659.131162661466,2264.2800027585795,149297.54008441683,63668.65246135704
80,2.0,5.0,60.0,2040.6396776517897,418.91986769125054,0.0,419.911869956688,346.2822179539145,718.3581261809354,2465.3009224276652,149433.48126585683,63733.61808351704
81,2.0,5.0,65.0,2040.6396776517897,418.91986769125054,0.0,421.33686995668796,373.4101081140905,777.7708663516659,2666.9628540442845,149497.22871673683,63772.72505591705
82,2.0,5.0,70.0,2040.6396776517897,418.91986769125054,0.0,423.71186995668796,400.35221894186503,836.7921645073077,2867.2857193841432,149575.58561313682,63838.04654131704
83,2.0,5.0,75.0,2040.6396776517897,418.9198676912506,0.0,425.136869956688,427.4070547394341,896.0448995398408,3068.404558936274,149660.85761313688,63876.83504131704
84,2.0,5.0,80.0,2040.6396776517897,418.91986769125054,0.0,427.511869956688,454.25572609846756,954.8615174916664,3268.0327137187232,149780.21195113685,63941.811001117036
85,2.0,6.0,0.0,2381.83381557304,36.7499494736842,40.9757802963158,34.912452,18.48148878625129,0.0,27.30944530071787,146962.11289357,61228.278238178595
86,2.0,6.0,6.0,2169.8814545256846,289.67809081735584,0.0,276.61218192648806,51.25829268473588,72.24859173044416,272.22633653190775,148550.58397353734,62858.614002249255
87,2.0,6.0,12.0,2070.0203417517896,389.53920359125055,0.0,373.7602390616881,84.35336065451229,144.65760248600128,518.049783167758,148832.7772922513,63152.248467674886
88,2.0,6.0,18.0,2047.4068764717897,412.1526688712505,0.0,397.523031077688,117.33633820473469,216.88440151029445,763.2120635598376,148889.96495983703,63278.1276523177
89,2.0,6.0,24.0,2041.0591836517897,418.50036169125053,0.0,405.833339256688,150.23836842141918,288.9472557643252,1007.8088746900949,148977.2329138478,63356.34856289206
