,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
2142,9.5,7.0,0.0,2060.24640177194,5511.688822849992,4110.972615757502,5236.104381707501,29.077422981960087,0.0,42.96668421011688,460244.8327973571,185698.38574595362
2143,9.5,7.0,7.0,1966.3524902360975,6731.629613365232,2984.9257367781065,6393.138612034475,36.64737821208132,24.66836844972678,121.23943761656939,544478.5426428303,210768.89616351752
2144,9.5,7.0,14.0,2288.106684062105,7210.588520123437,2184.212636193896,6851.284573454767,43.826527930451675,45.12663934666711,187.48513459150774,595519.8548777015,228968.6646904819
2145,9.5,7.0,21.0,2838.789369265,7137.4845358197545,1706.6339352946848,6784.020788366267,51.41347820854491,64.28943412111894,250.81031013440492,621256.5772743098,240153.15122027384
2146,9.5,7.0,28.0,3156.5827151905264,7026.781311928439,1499.5438132604747,6681.987725669518,59.85996624346049,83.83941866456637,316.45857685477233,633301.7755628497,245235.89124440262
2147,9.5,7.0,35.0,3449.287366939474,6844.111560899228,1389.508912540738,6510.636462191768,68.58795913731677,103.52238134586733,382.8844542812767,640415.2636977542,248094.90952598583
2148,9.5,7.0,42.0,3692.206043088158,6678.279379569491,1312.4224177217902,6356.230889928517,77.35782270559851,123.13258744877129,449.17433727127815,645164.0028289357,250205.43124335096
2149,9.5,7.0,49.0,3811.256261437369,6626.645212910807,1245.006366031264,6309.3634316027665,86.11326018519198,142.63010464999968,515.1364400724672,648955.7298592455,251928.1457458967
2150,9.5,7.0,56.0,3908.1257548355256,6582.336499047913,1192.4455864960005,6270.405153433017,94.87753386955816,162.0784047690058,580.977751435245,651885.2937258703,253323.18856055778
2151,9.5,7.0,63.0,4020.063878784471,6512.196900156862,1150.6470614381055,6205.95753448652,103.6481562365526,181.49141137712047,646.732461504258,654170.0825483954,254471.26112747786
2152,9.5,7.0,70.0,4091.5385621528926,6472.623935089758,1118.7453431367899,6171.49821767277,112.45235148325169,200.92981345286196,712.6058453163055,656137.7211281091,255359.39611621594
2153,9.5,7.0,77.0,4213.88406192921,6376.408078140283,1092.615700309948,6082.27815357077,121.23905463540025,220.31170689778256,778.2997035474414,658144.2674005643,256158.6419837909
2154,9.5,7.0,84.0,4236.807980751051,6385.694556589493,1060.405303038895,6094.23530809752,129.9473141263956,239.52857514665186,843.428853831775,660115.7516860213,257009.9937972529
2155,9.5,7.0,91.0,4218.2959858028935,6437.9766774244945,1026.6351771520526,6146.088322890769,138.61756172373433,258.6545428531288,908.2546265776678,661987.7012815989,257825.40139276537
2156,9.5,7.0,98.0,4311.585378788946,6372.889535975282,998.4329256152108,6087.390538514018,147.21449957596792,277.6244617586428,972.5476893519912,663733.6711374451,258652.83696987823
2157,9.5,7.0,105.0,4241.508028918078,6476.81289084615,964.5869206152108,6188.3027256413425,155.8105346434347,296.5753810147644,1036.7877475890775,665405.2263186357,259405.34699662816
